ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,strings,word_nonword,corrans,font,participant,gender (m/f),age,session,date,expName,psychopyVersion,OS,frameRate,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,freq
w,60.4192,n,1,1.8377,0,0,0,6,1,haise,nonword,n,S,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,,,,,,
,,n,1,1.555,0,1,1,8,1,dipplagungor,nonword,n,S,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,,,,,,
,,n,1,1.01,0,2,2,5,1,deg,nonword,n,SS,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,,,,,,
,,w,1,0.8707,0,3,3,4,1,custard,word,w,S,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,,,,,,
,,n,1,2.071,0,4,4,9,1,casterd,nonword,n,SS,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,,,,,,
,,n,0,1.3242,0,5,5,2,1,umlaut,word,w,S,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,,,,,,
,,n,1,0.7384,0,6,6,7,1,imleit,nonword,n,SS,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,,,,,,
,,w,1,0.7226,0,7,7,1,1,house,word,w,SS,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,,,,,,
,,w,1,1.1077,0,8,8,0,1,dog,word,w,S,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,,,,,,
,,n,0,4.1623,0,9,9,3,1,doppleganger,word,w,SS,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,,,,,,
,,n,1,1.3443,,,,,,letarery,nonword,n,,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,0,0,0,73,1,78
,,n,1,0.9215,,,,,,calestoel,nonword,n,,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,0,1,1,90,1,8
,,n,1,1.0041,,,,,,theostoc,nonword,n,,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,0,2,2,118,1,1
,,n,1,0.9203,,,,,,percopoence,nonword,n,,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,0,3,3,117,1,1
,,w,1,3.0885,,,,,,liberties,word,w,,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,0,4,4,4,1,8
,,n,1,0.7717,,,,,,scoentofoc,nonword,n,,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,0,5,5,93,1,86
,,w,1,1.1434,,,,,,religious,word,w,,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,0,6,6,21,1,165
,,w,1,0.7216,,,,,,statistics,word,w,,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,0,7,7,9,1,1
,,n,1,0.7889,,,,,,beetofoc,nonword,n,,,f,18,03,2021-10-04_14h16.10.721,WordFreq,2021.1.4,Win32,59.94485074,0,8,8,74,1,1
